state,county,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Two or more races: Two races including Some other race,Two or more races: Two races excluding Some other race and three or more races,Total_1,Car truck or van,Car truck or van: Drove alone,Car truck or van: Carpooled,Car truck or van: Carpooled: In 2-person carpool,Car truck or van: Carpooled: In 3-person carpool,Car truck or van: Carpooled: In 4-person carpool,Car truck or van: Carpooled: In 5- or 6-person carpool,Car truck or van: Carpooled: In 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab): Bus or trolley bus,Public transportation (excluding taxicab): Streetcar or trolley car (carro publico in Puerto Rico),Public transportation (excluding taxicab): Subway or elevated,Public transportation (excluding taxicab): Railroad,Public transportation (excluding taxicab): Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home,Total_2,Family households,Family households: Married-couple family,Family households: Other family,Family households: Other family: Male householder no wife present,Family households: Other family: Female householder no husband present,Nonfamily households,Nonfamily households: Householder living alone,Nonfamily households: Householder not living alone
Alabama,Tuscaloosa County,64.43677169,31.64688938,0.190579643,1.601256953,0.03540029,0.961627056,1.127474989,0.070315645,1.057159345,44.72947874,42.19278125,38.24928593,3.943495318,3.269435002,0.448080383,0.128992838,0.045583935,0.051403161,0.137236741,0.128507902,0.008728839,0,0,0,0.040249645,0.022791968,0.145965579,0.590166478,0.160998579,1.439288503,35.09914506,22.9282344,16.08530985,6.842924549,1.500390373,5.342534176,12.17091066,9.766115618,2.404795042
Alabama,Walker County,90.78039477,6.213077388,0.16901059,0.494627324,0,0.524087886,1.818802041,0,1.818802041,37.53895772,35.92793016,31.9771138,3.950816368,2.96156172,0.679143473,0.130246693,0.09768502,0.082179461,0.077527794,0.077527794,0,0,0,0,0,0.077527794,0,0.415548974,0.215527267,0.824895725,38.81971687,26.94711054,20.05488968,6.892220861,1.77383592,5.118384941,11.87260633,9.996433721,1.876172608
Alabama,Washington County,66.11187887,24.55086222,7.372468906,0.372528991,0,0.030042661,1.56221835,0,1.56221835,32.71645737,31.61689599,27.40491498,4.211981013,3.220573214,0.384546055,0.594844679,0.012017064,0,0,0,0,0,0,0,0,0,0,0.072102385,0.258366881,0.769092111,36.09325242,25.35600553,18.97494442,6.381061107,1.24977468,5.131286427,10.73724689,9.76987322,0.967373671
Alabama,Wilcox County,26.85724859,69.48838931,0.203534092,0,0,0.527338329,2.923489685,0,2.923489685,26.49643815,25.26598205,23.21213803,2.053844019,1.322971598,0.370061985,0.314552688,0.046257748,0,0.083263947,0.083263947,0,0,0,0,0,0,0,0.194282542,0.074012397,0.878897215,35.19289481,20.77898048,11.87898973,8.899990748,1.720788232,7.179202516,14.41391433,12.47108891,1.942825423
Alabama,Winston County,96.33926702,0.376963351,0.389528796,0.129842932,0.037696335,0.67434555,2.052356021,0.016753927,2.035602094,36.18010471,34.2408377,29.52879581,4.712041885,3.660732984,0.431413613,0.582198953,0.033507853,0.004188482,0.138219895,0.008376963,0,0,0,0.129842932,0,0.07539267,0,0.12565445,0.536125654,1.063874346,39.38429319,26.40418848,20.53193717,5.872251309,1.855497382,4.016753927,12.98010471,11.72356021,1.256544503
Alaska,Aleutians East Borough,17.66423358,4.204379562,39.38686131,25.6350365,0.729927007,4.642335766,7.737226277,0.96350365,6.773722628,69.05109489,23.38686131,18.0729927,5.313868613,4.613138686,0.583941606,0.116788321,0,0,0.058394161,0.058394161,0,0,0,0,0,0,0,37.13868613,2.189781022,6.277372263,25.10948905,15.7080292,10.10218978,5.605839416,2.306569343,3.299270073,9.401459854,6.744525547,2.656934307
Alaska,Aleutians West Census Area,29.54782609,4.27826087,11.32173913,40,2.573913043,5.460869565,6.817391304,1.860869565,4.956521739,67.14782609,37.42608696,31.91304348,5.513043478,3.72173913,0.904347826,0.747826087,0.034782609,0.104347826,0.452173913,0.4,0,0.052173913,0,0,0.139130435,0.052173913,0.208695652,26.57391304,1.47826087,0.817391304,20.45217391,12.45217391,8.869565217,3.582608696,1.513043478,2.069565217,8,6.069565217,1.930434783
Alaska,Anchorage Municipality,62.990355,5.551615605,7.387745178,9.606162533,2.326822283,2.300818609,9.836480791,0.629491544,9.206989247,52.36700978,46.02920517,39.94130599,6.087899173,4.67019236,0.758159075,0.42754093,0.174258389,0.05774842,0.820635435,0.809153293,0,0.007091911,0,0.004390231,0.053358189,0.045590858,0.716958448,1.618982007,1.02900254,2.053277138,35.97422597,23.69914087,17.56261144,6.136529421,1.99958124,4.136948182,12.2750851,9.110404171,3.164680932
Alaska,Bethel Census Area,11.00886918,0.659645233,82.74390244,1.036585366,0.016629712,0.687361419,3.847006652,0.083148559,3.763858093,32.91574279,11.85698448,7.699556541,4.157427938,2.256097561,0.66518847,0.687361419,0.537694013,0.011086475,0.149667406,0.083148559,0,0,0.011086475,0.055432373,1.61308204,0.105321508,0.254988914,10.07760532,7.11751663,1.740576497,25.26607539,19.27937916,11.31374723,7.965631929,3.098669623,4.866962306,5.986696231,4.462305987,1.524390244
Alaska,Bristol Bay Borough,56.29213483,0.449438202,32.69662921,0.337078652,0.224719101,0.898876404,9.101123596,0,9.101123596,55.05617978,40.78651685,32.24719101,8.539325843,7.97752809,0.337078652,0.224719101,0,0,0.337078652,0.337078652,0,0,0,0,0,0,0.449438202,8.539325843,1.685393258,3.258426966,37.41573034,23.48314607,17.97752809,5.505617978,2.02247191,3.483146067,13.93258427,10.6741573,3.258426966
Alaska,Denali Borough,81.09318996,0.806451613,1.971326165,4.525089606,0,0.224014337,11.37992832,0,11.37992832,66.84587814,28.67383513,22.49103943,6.182795699,4.569892473,1.299283154,0,0.313620072,0,0.313620072,0.313620072,0,0,0,0,0,0.224014337,0,32.52688172,0.268817204,4.838709677,28.62903226,14.15770609,11.69354839,2.464157706,0.672043011,1.792114695,14.47132616,12.05197133,2.419354839
Alaska,Dillingham Census Area,17.5879397,1.346733668,72.10050251,1.527638191,0.060301508,0.683417085,6.693467337,0,6.693467337,39.79899497,21.34673367,14.19095477,7.155778894,4.763819095,1.165829146,0.582914573,0.603015075,0.040201005,0.361809045,0.201005025,0,0.16080402,0,0,0.522613065,0,0.060301508,10.53266332,5.025125628,1.949748744,28.54271357,20.44221106,12.06030151,8.381909548,2.733668342,5.648241206,8.100502513,6.653266332,1.447236181
Alaska,Fairbanks North Star Borough,75.54313468,4.508644998,7.258185905,3.07868303,0.562953448,1.231272516,7.817125425,0.161560615,7.65556481,51.9291943,46.6197706,39.04448436,7.575286243,5.652614573,1.236289926,0.474647025,0.104362137,0.107372583,0.493713185,0.434507742,0.040139283,0,0.01906616,0,0.121421332,0.090313387,0.52983854,1.730003111,0.652263354,1.691870792,36.64014129,24.14076847,19.03304466,5.107723802,2.065166126,3.042557675,12.49937282,9.084523296,3.414849528
Alaska,Haines Borough,81.0166799,0.039714059,8.617950755,2.938840349,0.158856235,0.436854647,6.791104051,0,6.791104051,50.71485306,35.98093725,32.20810167,3.772835584,1.111993646,2.660841938,0,0,0,0.119142176,0,0,0,0,0.119142176,0,0.953137411,0.992851469,5.043685465,0.516282764,7.108816521,40.74662431,24.30500397,21.56473392,2.740270056,0.953137411,1.787132645,16.44162033,11.7553614,4.686258936
Alaska,Hoonah-Angoon Census Area,45.54409006,3.189493433,38.50844278,2.814258912,0.140712946,1.125703565,8.677298311,0,8.677298311,47.60787992,20.49718574,17.35459662,3.142589118,1.26641651,1.219512195,0.609756098,0.046904315,0,0.797373358,0.703564728,0,0,0,0.09380863,0,0.09380863,0.469043152,18.48030019,2.673545966,4.596622889,37.47654784,24.24953096,17.21388368,7.03564728,2.579737336,4.455909944,13.22701689,11.1163227,2.110694184
Alaska,Juneau City and Borough,68.61119703,1.005258274,10.92483761,7.157438911,0.989792762,1.283637488,10.02783792,0.544386019,9.483451902,53.74574698,44.25301577,36.15527374,8.097742035,6.371790906,1.033096195,0.59696876,0.074234457,0.021651717,2.709557686,2.36313022,0,0.01237241,0,0.334055057,0.043303433,0.06495515,0.544386019,3.408598825,0.411382617,2.310547479,38.72873492,23.53850912,18.68543149,4.853077637,1.580575317,3.27250232,15.1902258,11.4259202,3.764305599
Alaska,Kenai Peninsula Borough,83.28581244,0.63552044,7.717279285,1.52181381,0.333218825,0.889728616,5.616626589,0.279972518,5.336654071,42.60219856,33.69288904,29.24596359,4.446925455,3.373411199,0.599450361,0.388182755,0.029199588,0.056681553,0.283407764,0.255925799,0,0,0,0.027481965,0.056681553,0.044658193,0.225008588,2.131569907,2.731020268,3.436963243,37.34283751,23.47303332,18.99175541,4.481277911,1.820680179,2.660597733,13.86980419,11.20577121,2.664032978
Alaska,Ketchikan Gateway Borough,66.78498986,0.746160533,14.58272964,7.693422196,0.036221385,1.035931614,9.12054477,0.318748189,8.801796581,50.49985511,41.40104318,32.96146045,8.43958273,6.498116488,1.390901188,0.304259635,0.152129817,0.094175601,1.803824978,1.325702695,0,0,0,0.478122283,0.231816865,0.108664155,0.101419878,4.223413503,1.180817154,1.448855404,38.59026369,24.60880904,18.19762388,6.411185164,2.151550275,4.259634888,13.98145465,10.7505071,3.230947551
Alaska,Kodiak Island Borough,53.366547,0.263755586,13.64202506,23.03465455,0.659388966,1.414023005,7.619605832,2.98922998,4.630375852,53.29328156,42.59652722,34.55930837,8.037218844,3.509414609,2.513004616,1.985493443,0.029306176,0,0.007326544,0.007326544,0,0,0,0,0.945124185,0.212469778,0.39563338,4.058905414,1.685105136,3.392189904,32.03897721,21.97963221,16.55066305,5.428969155,1.26016558,4.168803575,10.05934501,7.941973771,2.117371236
Alaska,Kusilvak Census Area,3.891192974,0.731885826,91.24176628,0.390339107,0.024396194,0.036594291,3.683825323,0,3.683825323,24.85972188,2.305440351,1.21980971,1.085630642,0.29275433,0.451329593,0.29275433,0.048792388,0,0.024396194,0.024396194,0,0,0,0,0,0.097584777,0.512320078,10.24640156,10.97828739,0.695291535,20.63918029,17.26030739,8.014149793,9.246157599,3.610636741,5.635520859,3.378872896,2.64698707,0.731885826
Alaska,Lake and Peninsula Borough,22.83636364,0.654545455,67.34545455,2.472727273,0.363636364,0.145454545,6.181818182,0,6.181818182,41.6,12.8,9.672727273,3.127272727,1.672727273,0.290909091,0.581818182,0.581818182,0,0.145454545,0.145454545,0,0,0,0,0,0.218181818,0.218181818,15.41818182,11.2,1.6,30.90909091,20.72727273,11.49090909,9.236363636,3.127272727,6.109090909,10.18181818,8.218181818,1.963636364
Alaska,Matanuska-Susitna Borough,83.05014304,1.083468646,5.690868321,1.388888889,0.218433465,0.467795562,8.100402072,0.335382355,7.765019717,40.79969845,34.2660249,30.01043841,4.255586484,3.020374236,0.502590273,0.175906596,0.204902188,0.351813191,0.317985,0.308319802,0,0,0,0.009665198,0.030928632,0.064756824,0.072488982,0.82927395,2.57287559,2.645364571,29.84516354,20.9686461,16.95372303,4.014923065,1.548364649,2.466558416,8.876517436,6.933812727,1.942704709
Alaska,Nome Census Area,16.13098237,0.896725441,74.51889169,1.61209068,0.43324937,0.231738035,6.176322418,0.070528967,6.105793451,36.0604534,13.01763224,9.037783375,3.979848866,2.972292191,0.765743073,0.211586902,0.020151134,0.010075567,0.141057935,0.060453401,0.040302267,0,0,0.040302267,0.34256927,0.191435768,0.221662469,13.55163728,7.113350126,1.481108312,28.96725441,21.91435768,10.78085642,11.13350126,4.997481108,6.136020151,7.052896725,5.561712846,1.491183879
Alaska,North Slope Borough,31.63213229,0.857405328,51.98530162,5.593549046,1.7862611,1.000306216,7.145044401,0.102072063,7.042972338,54.99642748,20.97580892,11.75870164,9.217107278,5.491476983,2.174134939,0.694090028,0.469531489,0.387873839,1.490252118,1.490252118,0,0,0,0,1.173828723,0,0.051036031,28.53934878,1.806675513,0.959477391,20.06736756,15.02500766,7.277738083,7.747269572,3.266306012,4.48096356,5.042359906,3.756251914,1.286107992
Alaska,Northwest Arctic Borough,11.10680114,1.124903026,82.51874838,0.982673907,0,0.530126713,3.736746832,0.01292992,3.723816912,33.02301526,9.775019395,6.051202483,3.723816912,2.935091802,0.426687355,0.090509439,0.064649599,0.206878717,0.051719679,0.03878976,0,0,0,0.01292992,0.168088958,0,0.232738557,14.31342126,6.839927592,1.642099819,24.04965089,18.02430825,9.141453323,8.882854926,3.452288596,5.43056633,6.025342643,4.745280579,1.280062064
Alaska,Petersburg Borough,72.07373272,0.706605223,7.281105991,9.278033794,0.522273425,0.184331797,9.953917051,0.184331797,9.769585253,46.69738863,32.38095238,22.76497696,9.615975422,7.956989247,1.167434716,0.307219662,0.184331797,0,0.430107527,0.061443932,0,0.030721966,0,0.337941628,0.24577573,0.092165899,0.798771121,9.55453149,1.13671275,2.058371736,35.94470046,23.44086022,17.8187404,5.622119816,1.167434716,4.4546851,12.50384025,10.16897081,2.334869432
Alaska,Prince of Wales-Hyder Census Area,47.15786222,0.370713624,39.89805375,1.173926475,0.633302441,0.370713624,10.39542787,0.278035218,10.11739265,40.34599938,26.13531047,20.3120173,5.823293173,3.923385851,1.050355267,0.46339203,0.339820822,0.046339203,0.571516837,0.324374421,0.030892802,0,0,0.216249614,0.108124807,0,0.123571208,9.005251776,2.996601792,1.40562249,36.39172073,23.4012975,16.37318505,7.02811245,2.950262589,4.077849861,12.99042323,10.9823911,2.008032129
Alaska,Sitka City and Borough,64.71732662,1.178759442,12.79468986,7.232776379,0.091554131,0.514991989,13.46990158,0.789654383,12.6802472,53.97116045,39.03639277,32.54749371,6.488899062,4.932478828,1.224536507,0.274662394,0.057221332,0,0.549324788,0.514991989,0,0,0,0.034332799,0.274662394,0,1.831082628,8.583199817,1.510643168,2.185854887,40.75303273,24.36484321,17.72716869,6.637674525,2.426184482,4.211490043,16.38818952,13.33257038,3.055619135
Alaska,Skagway Municipality,86.42789821,1.225259189,5.183788878,1.790763431,0,0.471253534,4.901036758,0.659754948,4.24128181,63.14797361,29.68897267,24.6936852,4.995287465,1.885014138,1.131008483,1.131008483,0,0.848256362,0.471253534,0,0,0,0.188501414,0.282752121,0,0.754005655,4.335532516,24.78793591,0,3.110273327,37.70028275,18.94439208,14.98586239,3.958529689,2.073515551,1.885014138,18.75589067,12.91234684,5.843543827
Alaska,Southeast Fairbanks Census Area,76.62885398,0.68353694,13.19080861,2.268760908,0.029086678,2.036067481,5.162885398,0.145433392,5.017452007,40.89586969,32.35892961,26.01803374,6.34089587,4.072134962,2.094240838,0.116346713,0.058173357,0,0.145433392,0.145433392,0,0,0,0,0,0,0.014543339,2.414194299,0.450843514,5.511925538,31.45724258,21.46596859,17.68470041,3.781268179,1.425247237,2.356020942,9.991273997,8.362420012,1.628853985
Alaska,Valdez-Cordova Census Area,73.14267283,0.268788302,12.77282013,3.515750995,0.612837329,1.343941512,8.343188904,0.25803677,8.085152134,52.11267606,39.04956456,33.12547038,5.924094183,4.483388883,0.634340394,0.623588861,0,0.182776046,0.387055155,0.290291367,0,0,0,0.096763789,0,0.010751532,0.172024513,8.751747124,1.397699172,2.343833996,33.25448876,20.07311042,16.70788087,3.365229545,1.193420062,2.171809483,13.18137835,10.88055048,2.300827868
Alaska,Wrangell City and Borough,67.23027375,0.080515298,19.96779388,2.777777778,0.362318841,1.207729469,8.373590982,0,8.373590982,42.47181965,28.8647343,25.24154589,3.623188406,2.69726248,0.76489533,0.161030596,0,0,0.281803543,0.120772947,0,0,0,0.161030596,0,0,0.925925926,5.716586151,1.731078905,4.951690821,43.23671498,26.16747182,20.61191626,5.555555556,2.012882448,3.542673108,17.06924316,13.16425121,3.904991948
Alaska,Yakutat City and Borough,44.84760522,0.290275762,28.30188679,8.272859216,2.322206096,0.725689405,15.2394775,0,15.2394775,48.76632801,30.47895501,23.51233672,6.966618287,5.224963716,1.741654572,0,0,0,0.145137881,0.145137881,0,0,0,0,0,0,1.886792453,13.06240929,0.725689405,2.467343977,33.67198839,19.73875181,14.22351234,5.515239478,2.467343977,3.047895501,13.93323657,12.48185776,1.45137881
Alaska,Yukon-Koyukuk Census Area,22.69621422,0.129270545,70.54478301,0.609418283,0,0.147737765,5.872576177,0.073868883,5.798707295,38.02400739,12.57617729,9.325946445,3.25023084,1.828254848,0.831024931,0.092336103,0.498614958,0,0.184672207,0.184672207,0,0,0,0,0,0.184672207,0.110803324,15.42012927,6.518928901,3.028624192,35.19852262,21.25577101,11.15420129,10.10156971,3.767313019,6.334256694,13.94275162,11.68975069,2.253000923
Arizona,Apache County,22.87687704,0.717261822,73.69480719,0.399876961,0.025167081,0.694891082,1.591118817,0.21112385,1.379994967,25.39218702,21.74435838,19.67646319,2.067895193,1.793853639,0.192947625,0.02376891,0.03495428,0.022370739,0.268448869,0.261458013,0,0,0.006990856,0,0,0,0.060121361,1.312882749,0.335561086,1.670814575,28.51570146,19.23743743,11.31959397,7.917843461,2.08746959,5.830373871,9.278264031,8.366656413,0.911607617
Arizona,Cochise County,84.92544287,3.74884185,1.300295378,1.870461439,0.36744035,3.243611368,4.543906746,0.824365096,3.71954165,36.53734984,32.52559808,28.786259,3.739339083,2.732837606,0.544825347,0.160755153,0.140957721,0.159963256,0.277955955,0.277955955,0,0,0,0,0.129079261,0.206685197,0.186887764,1.022339423,0.540073963,1.648730193,39.00094236,25.59332906,19.27240475,6.320924303,1.812652935,4.508271367,13.4076133,11.55061412,1.856999184
Arizona,Coconino County,63.83106185,1.332933952,26.66438449,2.073928268,0.12551973,2.757154981,3.215016724,0.358729683,2.856287041,46.36670304,37.43982541,32.21720619,5.222619226,4.064414443,0.567691507,0.385830534,0.131938353,0.072744389,0.714606645,0.642575437,0.015689966,0.002852721,0.042790817,0.010697704,0.156899663,0.111969305,1.035537774,4.217035024,0.520621608,2.170207607,33.71631115,20.88049238,14.89191753,5.988574852,1.844997397,4.143577455,12.83581877,8.43692277,4.398895997
Arizona,Gila County,76.95692884,0.593632959,16.03370787,0.91011236,0.037453184,2.121722846,3.346441948,0.310861423,3.035580524,32.94569288,30.1928839,26.29775281,3.895131086,3.196629213,0.365168539,0.161048689,0.054307116,0.117977528,0.059925094,0.059925094,0,0,0,0,0,0.119850187,0.024344569,0.808988764,0.18164794,1.558052434,40.65168539,25.6835206,18.70786517,6.975655431,2.116104869,4.859550562,14.96816479,12.67228464,2.29588015
Arizona,Graham County,78.98043771,1.985268882,12.69304892,0.649436363,0.134639246,2.629425275,2.927743605,0.498957206,2.428786399,32.6434172,30.43638956,25.99857441,4.437815148,2.63206526,0.662636289,0.517437102,0.18215898,0.443517516,0.108239394,0.108239394,0,0,0,0,0,0.084479527,0.026399852,0.678476201,0.240238655,1.069194013,28.4643206,20.07444758,14.67303783,5.401409752,1.415032076,3.986377676,8.389873017,7.15171995,1.238153066
Arizona,Greenlee County,90.93013468,2.241161616,4.587542088,0.30513468,0,1.71506734,0.220959596,0.031565657,0.189393939,39.93055556,38.0787037,35.29040404,2.788299663,1.904461279,0.641835017,0.105218855,0.115740741,0.021043771,0,0,0,0,0,0,0,0.031565657,0,0.736531987,0.49452862,0.589225589,33.93308081,25.03156566,17.57154882,7.460016835,3.882575758,3.577441077,8.901515152,7.849326599,1.052188552
Arizona,La Paz County,76.87551326,0.821216366,14.1249215,0.763248152,0.038645476,4.502197961,2.874257282,0.381624076,2.492633206,30.84392058,26.22095551,22.36606927,3.854886237,2.415342254,0.449253659,0.463745713,0.381624076,0.144920535,0.222211487,0.222211487,0,0,0,0,0,0.468576397,0.787401575,1.173856335,0.135259166,1.835660113,43.05106034,25.61711995,19.37104488,6.246075069,2.096517076,4.149557992,17.43394039,14.1877204,3.246219989
Arizona,Maricopa County,77.61827757,5.470022542,1.944068908,4.154762921,0.221090558,6.971675255,3.620102245,0.723404545,2.896697699,46.45931875,40.54601023,35.43215388,5.113856348,3.947965085,0.728646778,0.239591172,0.132160672,0.065492642,0.974208922,0.881917425,0.043889003,0.027833197,0.01706664,0.003502657,0.069818071,0.183290067,0.387125924,0.704222207,0.525069507,3.069573825,35.74983786,23.42184713,16.98781804,6.434029093,2.029966292,4.404062801,12.32799072,9.574008683,2.75398204
